n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,cal_fraction
0,15,5531,0.16881311570948587,0.954079270362854,random_individual,2,15,5531,9,Sleneset,4,1032463046,25,0.05
14,1,92,-0.012036814454721403,0.9935327768325806,random_individual,3,1,92,9,Sleneset,4,1032463046,25,0.05
13,2,351,0.007367543321891275,0.9942827820777893,random_individual,3,2,351,9,Sleneset,4,1032463046,25,0.05
12,3,1429,0.12058895343171039,0.981499195098877,random_individual,3,3,1429,9,Sleneset,4,1032463046,25,0.05
11,4,1548,0.14372849187507306,0.9764194488525391,random_individual,3,4,1548,9,Sleneset,4,1032463046,25,0.05
10,5,1840,0.15570242412704463,0.972751259803772,random_individual,3,5,1840,9,Sleneset,4,1032463046,25,0.05
9,6,1998,0.12817204039413294,0.9779515266418457,random_individual,3,6,1998,9,Sleneset,4,1032463046,25,0.05
8,7,2484,0.16274818247264913,0.9669989347457886,random_individual,3,7,2484,9,Sleneset,4,1032463046,25,0.05
7,8,2657,0.16633008378378472,0.965111255645752,random_individual,3,8,2657,9,Sleneset,4,1032463046,25,0.05
6,9,3241,0.20634411634905014,0.9528816342353821,random_individual,3,9,3241,9,Sleneset,4,1032463046,25,0.05
5,10,3824,0.20674488828717927,0.9459460377693176,random_individual,3,10,3824,9,Sleneset,4,1032463046,25,0.05
4,11,4180,0.2049696886512905,0.947333037853241,random_individual,3,11,4180,9,Sleneset,4,1032463046,25,0.05
3,12,4382,0.18278038235572594,0.9522600769996643,random_individual,3,12,4382,9,Sleneset,4,1032463046,25,0.05
2,13,4940,0.18267043812964265,0.94719398021698,random_individual,3,13,4940,9,Sleneset,4,1032463046,25,0.05
1,14,5134,0.1667197558982484,0.95201575756073,random_individual,3,14,5134,9,Sleneset,4,1032463046,25,0.05
0,15,5531,0.16881311570948587,0.954079270362854,random_individual,3,15,5531,9,Sleneset,4,1032463046,25,0.05
14,1,92,0.14862590604369968,0.9854682087898254,random_individual,4,1,92,9,Sleneset,4,1032463046,25,0.05
13,2,351,0.04727548944396883,0.9890756011009216,random_individual,4,2,351,9,Sleneset,4,1032463046,25,0.05
12,3,1429,0.11271974374927772,0.9771231412887573,random_individual,4,3,1429,9,Sleneset,4,1032463046,25,0.05
11,4,1548,0.07845681802193143,0.9850513935089111,random_individual,4,4,1548,9,Sleneset,4,1032463046,25,0.05
10,5,1840,0.07495039187105466,0.9860873818397522,random_individual,4,5,1840,9,Sleneset,4,1032463046,25,0.05
9,6,1998,0.07551446981470802,0.986667275428772,random_individual,4,6,1998,9,Sleneset,4,1032463046,25,0.05
8,7,2484,0.1717530802331334,0.9639326930046082,random_individual,4,7,2484,9,Sleneset,4,1032463046,25,0.05
7,8,2657,0.17823173253000046,0.9616569876670837,random_individual,4,8,2657,9,Sleneset,4,1032463046,25,0.05
6,9,3241,0.21794260975316748,0.9480628371238708,random_individual,4,9,3241,9,Sleneset,4,1032463046,25,0.05
5,10,3824,0.2356236587889757,0.9460487961769104,random_individual,4,10,3824,9,Sleneset,4,1032463046,25,0.05
4,11,4180,0.207347963592037,0.9491972327232361,random_individual,4,11,4180,9,Sleneset,4,1032463046,25,0.05
3,12,4382,0.19137145376143677,0.9523553252220154,random_individual,4,12,4382,9,Sleneset,4,1032463046,25,0.05
2,13,4940,0.169744050949345,0.9541708827018738,random_individual,4,13,4940,9,Sleneset,4,1032463046,25,0.05
1,14,5134,0.16954782160604373,0.9543687105178833,random_individual,4,14,5134,9,Sleneset,4,1032463046,25,0.05
0,15,5531,0.16881311570948587,0.954079270362854,random_individual,4,15,5531,9,Sleneset,4,1032463046,25,0.05
14,1,173,0.029584164630929083,1.0500537157058716,shapley_mean,-1,1,173,9,Sleneset,9,964385962,25,0.05
13,2,265,0.15247532839370068,1.0317542552947998,shapley_mean,-1,2,265,9,Sleneset,9,964385962,25,0.05
12,3,467,0.1417596616453036,1.0355119705200195,shapley_mean,-1,3,467,9,Sleneset,9,964385962,25,0.05
11,4,586,0.1921334057007818,1.0256967544555664,shapley_mean,-1,4,586,9,Sleneset,9,964385962,25,0.05
10,5,1170,0.17580968362315857,1.0259935855865479,shapley_mean,-1,5,1170,9,Sleneset,9,964385962,25,0.05
9,6,2248,0.11311251248818932,1.0321502685546875,shapley_mean,-1,6,2248,9,Sleneset,9,964385962,25,0.05
8,7,2831,0.10715798062203429,1.029521107673645,shapley_mean,-1,7,2831,9,Sleneset,9,964385962,25,0.05
7,8,3123,0.058906405212422464,1.033979058265686,shapley_mean,-1,8,3123,9,Sleneset,9,964385962,25,0.05
6,9,3681,0.0268334787076941,1.0396068096160889,shapley_mean,-1,9,3681,9,Sleneset,9,964385962,25,0.05
5,10,4167,0.0560630762809062,1.0340999364852905,shapley_mean,-1,10,4167,9,Sleneset,9,964385962,25,0.05
4,11,4564,0.04874342718538888,1.0377799272537231,shapley_mean,-1,11,4564,9,Sleneset,9,964385962,25,0.05
3,12,4758,0.06070776760327706,1.034189224243164,shapley_mean,-1,12,4758,9,Sleneset,9,964385962,25,0.05
2,13,5017,0.08629489179815204,1.0274900197982788,shapley_mean,-1,13,5017,9,Sleneset,9,964385962,25,0.05
1,14,5373,0.1432135376691529,1.0132057666778564,shapley_mean,-1,14,5373,9,Sleneset,9,964385962,25,0.05
0,15,5531,0.16862909534127593,1.000264286994934,shapley_mean,-1,15,5531,9,Sleneset,9,964385962,25,0.05
14,1,173,-0.03513782082014753,1.0429855585098267,random_individual,0,1,173,9,Sleneset,9,964385962,25,0.05
13,2,265,-0.06252714016621574,1.0459153652191162,random_individual,0,2,265,9,Sleneset,9,964385962,25,0.05
12,3,467,0.038464663401115,1.0400869846343994,random_individual,0,3,467,9,Sleneset,9,964385962,25,0.05
11,4,586,0.05467135078802487,1.0356743335723877,random_individual,0,4,586,9,Sleneset,9,964385962,25,0.05
10,5,1170,0.04025598174494154,1.035724401473999,random_individual,0,5,1170,9,Sleneset,9,964385962,25,0.05
9,6,2248,0.05183376901609342,1.034824252128601,random_individual,0,6,2248,9,Sleneset,9,964385962,25,0.05
8,7,2831,0.11222174461612675,1.0212918519973755,random_individual,0,7,2831,9,Sleneset,9,964385962,25,0.05
7,8,3123,0.09313178817161429,1.026557207107544,random_individual,0,8,3123,9,Sleneset,9,964385962,25,0.05
6,9,3681,0.09966449136248379,1.0265597105026245,random_individual,0,9,3681,9,Sleneset,9,964385962,25,0.05
5,10,4167,0.09956312173487043,1.0240418910980225,random_individual,0,10,4167,9,Sleneset,9,964385962,25,0.05
4,11,4564,0.09562529249896624,1.0229135751724243,random_individual,0,11,4564,9,Sleneset,9,964385962,25,0.05
3,12,4758,0.10474589029552489,1.019214153289795,random_individual,0,12,4758,9,Sleneset,9,964385962,25,0.05
2,13,5017,0.12529602423040856,1.0144349336624146,random_individual,0,13,5017,9,Sleneset,9,964385962,25,0.05
1,14,5373,0.1675510794256368,1.0000660419464111,random_individual,0,14,5373,9,Sleneset,9,964385962,25,0.05
0,15,5531,0.16862909534127593,1.000264286994934,random_individual,0,15,5531,9,Sleneset,9,964385962,25,0.05
14,1,173,-0.06858567086007396,1.0558984279632568,random_individual,1,1,173,9,Sleneset,9,964385962,25,0.05
13,2,265,0.05982469140286703,1.0738544464111328,random_individual,1,2,265,9,Sleneset,9,964385962,25,0.05
12,3,467,0.12226997500532495,1.0439261198043823,random_individual,1,3,467,9,Sleneset,9,964385962,25,0.05
11,4,586,0.09708699859720436,1.0502058267593384,random_individual,1,4,586,9,Sleneset,9,964385962,25,0.05
10,5,1170,0.10462023399810925,1.0357049703598022,random_individual,1,5,1170,9,Sleneset,9,964385962,25,0.05
9,6,2248,0.18334046410388233,1.0114023685455322,random_individual,1,6,2248,9,Sleneset,9,964385962,25,0.05
8,7,2831,0.14338760078572474,1.0198713541030884,random_individual,1,7,2831,9,Sleneset,9,964385962,25,0.05
7,8,3123,0.14738268787298728,1.0181947946548462,random_individual,1,8,3123,9,Sleneset,9,964385962,25,0.05
6,9,3681,0.16121969043012047,1.0107347965240479,random_individual,1,9,3681,9,Sleneset,9,964385962,25,0.05
5,10,4167,0.1648389885453734,1.0043350458145142,random_individual,1,10,4167,9,Sleneset,9,964385962,25,0.05
4,11,4564,0.16019688450578176,1.00527822971344,random_individual,1,11,4564,9,Sleneset,9,964385962,25,0.05
3,12,4758,0.152832568350477,1.0067968368530273,random_individual,1,12,4758,9,Sleneset,9,964385962,25,0.05
2,13,5017,0.16450633361045747,1.0012315511703491,random_individual,1,13,5017,9,Sleneset,9,964385962,25,0.05
1,14,5373,0.17706248009744108,0.9969603419303894,random_individual,1,14,5373,9,Sleneset,9,964385962,25,0.05
0,15,5531,0.16862909534127593,1.000264286994934,random_individual,1,15,5531,9,Sleneset,9,964385962,25,0.05
14,1,173,0.10511228054401542,1.0359257459640503,random_individual,2,1,173,9,Sleneset,9,964385962,25,0.05
13,2,265,0.0965138444607157,1.0329053401947021,random_individual,2,2,265,9,Sleneset,9,964385962,25,0.05
12,3,467,0.032860620863213716,1.041656732559204,random_individual,2,3,467,9,Sleneset,9,964385962,25,0.05
11,4,586,0.08867034265808937,1.0324262380599976,random_individual,2,4,586,9,Sleneset,9,964385962,25,0.05
10,5,1170,0.06832895661948918,1.0382418632507324,random_individual,2,5,1170,9,Sleneset,9,964385962,25,0.05
9,6,2248,0.14612551742444102,1.0197395086288452,random_individual,2,6,2248,9,Sleneset,9,964385962,25,0.05
8,7,2831,0.11357152179233751,1.02407705783844,random_individual,2,7,2831,9,Sleneset,9,964385962,25,0.05
7,8,3123,0.12120995144805821,1.0198348760604858,random_individual,2,8,3123,9,Sleneset,9,964385962,25,0.05
6,9,3681,0.1631731248281115,1.0052372217178345,random_individual,2,9,3681,9,Sleneset,9,964385962,25,0.05
5,10,4167,0.17694282772381645,1.0044602155685425,random_individual,2,10,4167,9,Sleneset,9,964385962,25,0.05
4,11,4564,0.17012181231604442,1.0048638582229614,random_individual,2,11,4564,9,Sleneset,9,964385962,25,0.05
3,12,4758,0.17938014994809354,0.9991276264190674,random_individual,2,12,4758,9,Sleneset,9,964385962,25,0.05
2,13,5017,0.1948032289587171,0.9947274327278137,random_individual,2,13,5017,9,Sleneset,9,964385962,25,0.05
1,14,5373,0.1624305784016508,1.0028575658798218,random_individual,2,14,5373,9,Sleneset,9,964385962,25,0.05
0,15,5531,0.16862909534127593,1.000264286994934,random_individual,2,15,5531,9,Sleneset,9,964385962,25,0.05
14,1,173,0.057897483903819914,1.0420136451721191,random_individual,3,1,173,9,Sleneset,9,964385962,25,0.05
13,2,265,0.07565438255847784,1.0439872741699219,random_individual,3,2,265,9,Sleneset,9,964385962,25,0.05
12,3,467,0.1360623609117802,1.0362638235092163,random_individual,3,3,467,9,Sleneset,9,964385962,25,0.05
11,4,586,0.1545558730847531,1.0313860177993774,random_individual,3,4,586,9,Sleneset,9,964385962,25,0.05
10,5,1170,0.15579839208121005,1.0259000062942505,random_individual,3,5,1170,9,Sleneset,9,964385962,25,0.05
9,6,2248,0.16282394864763436,1.0148149728775024,random_individual,3,6,2248,9,Sleneset,9,964385962,25,0.05
8,7,2831,0.14526969014621932,1.01828134059906,random_individual,3,7,2831,9,Sleneset,9,964385962,25,0.05
7,8,3123,0.14318357342097912,1.0145955085754395,random_individual,3,8,3123,9,Sleneset,9,964385962,25,0.05
6,9,3681,0.09124445542839814,1.0305421352386475,random_individual,3,9,3681,9,Sleneset,9,964385962,25,0.05
5,10,4167,0.09139134110902947,1.0278847217559814,random_individual,3,10,4167,9,Sleneset,9,964385962,25,0.05
4,11,4564,0.10632767789735662,1.021729826927185,random_individual,3,11,4564,9,Sleneset,9,964385962,25,0.05
3,12,4758,0.13687657743274925,1.0127900838851929,random_individual,3,12,4758,9,Sleneset,9,964385962,25,0.05
2,13,5017,0.15663497551752353,1.0055235624313354,random_individual,3,13,5017,9,Sleneset,9,964385962,25,0.05
1,14,5373,0.1773762609582194,0.9970704913139343,random_individual,3,14,5373,9,Sleneset,9,964385962,25,0.05
0,15,5531,0.16862909534127593,1.000264286994934,random_individual,3,15,5531,9,Sleneset,9,964385962,25,0.05
14,1,173,0.024338764753410343,1.0421104431152344,random_individual,4,1,173,9,Sleneset,9,964385962,25,0.05
13,2,265,0.06608856351871735,1.0414854288101196,random_individual,4,2,265,9,Sleneset,9,964385962,25,0.05
12,3,467,0.11730421003653979,1.0323402881622314,random_individual,4,3,467,9,Sleneset,9,964385962,25,0.05
11,4,586,0.13461629057845056,1.0293638706207275,random_individual,4,4,586,9,Sleneset,9,964385962,25,0.05
10,5,1170,0.14277254451273808,1.0231997966766357,random_individual,4,5,1170,9,Sleneset,9,964385962,25,0.05
9,6,2248,0.12797367714063237,1.0197924375534058,random_individual,4,6,2248,9,Sleneset,9,964385962,25,0.05
8,7,2831,0.11910399682480383,1.0188225507736206,random_individual,4,7,2831,9,Sleneset,9,964385962,25,0.05
7,8,3123,0.12502266653216731,1.0174145698547363,random_individual,4,8,3123,9,Sleneset,9,964385962,25,0.05
6,9,3681,0.11661812541473252,1.0202038288116455,random_individual,4,9,3681,9,Sleneset,9,964385962,25,0.05
5,10,4167,0.12171625991205606,1.0178252458572388,random_individual,4,10,4167,9,Sleneset,9,964385962,25,0.05
4,11,4564,0.13041651266222143,1.0155616998672485,random_individual,4,11,4564,9,Sleneset,9,964385962,25,0.05
3,12,4758,0.13190110526180107,1.0165458917617798,random_individual,4,12,4758,9,Sleneset,9,964385962,25,0.05
2,13,5017,0.12312205353636053,1.017431378364563,random_individual,4,13,5017,9,Sleneset,9,964385962,25,0.05
1,14,5373,0.1702661794267423,1.0009961128234863,random_individual,4,14,5373,9,Sleneset,9,964385962,25,0.05
0,15,5531,0.16862909534127593,1.000264286994934,random_individual,4,15,5531,9,Sleneset,9,964385962,25,0.05
14,1,92,0.1651418958934364,0.9880193471908569,shapley_mean,-1,1,92,9,Sleneset,4,1032463046,50,0.05
13,2,351,0.10502095617233194,0.9833207130432129,shapley_mean,-1,2,351,9,Sleneset,4,1032463046,50,0.05
12,3,1429,0.08738887409467247,0.9832543730735779,shapley_mean,-1,3,1429,9,Sleneset,4,1032463046,50,0.05
11,4,1548,0.11647942467566332,0.9773229360580444,shapley_mean,-1,4,1548,9,Sleneset,4,1032463046,50,0.05
10,5,1840,0.05968279088710292,0.9848112463951111,shapley_mean,-1,5,1840,9,Sleneset,4,1032463046,50,0.05
9,6,1998,0.11364697684419844,0.9688317179679871,shapley_mean,-1,6,1998,9,Sleneset,4,1032463046,50,0.05
8,7,2171,0.1228016637732536,0.9662122130393982,shapley_mean,-1,7,2171,9,Sleneset,4,1032463046,50,0.05
7,8,2657,0.14010732712901322,0.9617359042167664,shapley_mean,-1,8,2657,9,Sleneset,4,1032463046,50,0.05
6,9,3241,0.13643504307425652,0.9636496901512146,shapley_mean,-1,9,3241,9,Sleneset,4,1032463046,50,0.05
5,10,3824,0.14061432540730534,0.9610876441001892,shapley_mean,-1,10,3824,9,Sleneset,4,1032463046,50,0.05
4,11,4180,0.1775270391938601,0.9498470425605774,shapley_mean,-1,11,4180,9,Sleneset,4,1032463046,50,0.05
3,12,4382,0.18556469203381648,0.9478283524513245,shapley_mean,-1,12,4382,9,Sleneset,4,1032463046,50,0.05
2,13,4940,0.153796738700436,0.9562059044837952,shapley_mean,-1,13,4940,9,Sleneset,4,1032463046,50,0.05
1,14,5337,0.1604859282016192,0.9556339979171753,shapley_mean,-1,14,5337,9,Sleneset,4,1032463046,50,0.05
0,15,5531,0.16881311570948587,0.954079270362854,shapley_mean,-1,15,5531,9,Sleneset,4,1032463046,50,0.05
14,1,92,0.20992059437911414,0.9831681847572327,random_individual,0,1,92,9,Sleneset,4,1032463046,50,0.05
13,2,351,0.21395015035932397,0.9755011200904846,random_individual,0,2,351,9,Sleneset,4,1032463046,50,0.05
12,3,1429,0.14525943219544826,0.9707295894622803,random_individual,0,3,1429,9,Sleneset,4,1032463046,50,0.05
11,4,1548,0.15701265911943812,0.9686636328697205,random_individual,0,4,1548,9,Sleneset,4,1032463046,50,0.05
10,5,1840,0.17786360641982563,0.9642953872680664,random_individual,0,5,1840,9,Sleneset,4,1032463046,50,0.05
9,6,1998,0.17902034773395484,0.9606569409370422,random_individual,0,6,1998,9,Sleneset,4,1032463046,50,0.05
8,7,2171,0.16093790840411257,0.9642726182937622,random_individual,0,7,2171,9,Sleneset,4,1032463046,50,0.05
7,8,2657,0.18153106791373563,0.9589689373970032,random_individual,0,8,2657,9,Sleneset,4,1032463046,50,0.05
6,9,3241,0.1923771166488431,0.9508019685745239,random_individual,0,9,3241,9,Sleneset,4,1032463046,50,0.05
5,10,3824,0.18235001064007114,0.9547860622406006,random_individual,0,10,3824,9,Sleneset,4,1032463046,50,0.05
4,11,4180,0.1766521325805852,0.9560104608535767,random_individual,0,11,4180,9,Sleneset,4,1032463046,50,0.05
3,12,4382,0.17327901427397774,0.9548426866531372,random_individual,0,12,4382,9,Sleneset,4,1032463046,50,0.05
2,13,4940,0.1773990996684748,0.9544470906257629,random_individual,0,13,4940,9,Sleneset,4,1032463046,50,0.05
1,14,5337,0.17359412575514846,0.952060341835022,random_individual,0,14,5337,9,Sleneset,4,1032463046,50,0.05
0,15,5531,0.16881311570948587,0.954079270362854,random_individual,0,15,5531,9,Sleneset,4,1032463046,50,0.05
14,1,92,-0.04233898686544765,1.0005537271499634,random_individual,1,1,92,9,Sleneset,4,1032463046,50,0.05
13,2,351,0.037984504889941734,0.9979629516601562,random_individual,1,2,351,9,Sleneset,4,1032463046,50,0.05
12,3,1429,0.05123769441346288,0.9938638210296631,random_individual,1,3,1429,9,Sleneset,4,1032463046,50,0.05
11,4,1548,0.04549468867050637,0.9937981963157654,random_individual,1,4,1548,9,Sleneset,4,1032463046,50,0.05
10,5,1840,0.05755735323452269,0.9911255836486816,random_individual,1,5,1840,9,Sleneset,4,1032463046,50,0.05
9,6,1998,0.09996196067876219,0.9826853275299072,random_individual,1,6,1998,9,Sleneset,4,1032463046,50,0.05
8,7,2171,0.1138211404558881,0.9797652959823608,random_individual,1,7,2171,9,Sleneset,4,1032463046,50,0.05
7,8,2657,0.13670241339696437,0.9711276888847351,random_individual,1,8,2657,9,Sleneset,4,1032463046,50,0.05
6,9,3241,0.13597688128223753,0.9702042937278748,random_individual,1,9,3241,9,Sleneset,4,1032463046,50,0.05
5,10,3824,0.1536840607464794,0.9621657133102417,random_individual,1,10,3824,9,Sleneset,4,1032463046,50,0.05
4,11,4180,0.14649853033043694,0.9609689712524414,random_individual,1,11,4180,9,Sleneset,4,1032463046,50,0.05
3,12,4382,0.1446741602261881,0.9608026742935181,random_individual,1,12,4382,9,Sleneset,4,1032463046,50,0.05
2,13,4940,0.16810681365982255,0.9551308751106262,random_individual,1,13,4940,9,Sleneset,4,1032463046,50,0.05
1,14,5337,0.16652561606821817,0.9558658003807068,random_individual,1,14,5337,9,Sleneset,4,1032463046,50,0.05
0,15,5531,0.16881311570948587,0.954079270362854,random_individual,1,15,5531,9,Sleneset,4,1032463046,50,0.05
14,1,92,0.06592450873088011,1.0212595462799072,random_individual,2,1,92,9,Sleneset,4,1032463046,50,0.05
13,2,351,0.041761034326139694,0.9915093779563904,random_individual,2,2,351,9,Sleneset,4,1032463046,50,0.05
12,3,1429,0.13653366395324185,0.9668592810630798,random_individual,2,3,1429,9,Sleneset,4,1032463046,50,0.05
11,4,1548,0.13245619461046126,0.9675711989402771,random_individual,2,4,1548,9,Sleneset,4,1032463046,50,0.05
10,5,1840,0.11476674351891969,0.9730361700057983,random_individual,2,5,1840,9,Sleneset,4,1032463046,50,0.05
9,6,1998,0.13034885426293988,0.9709013104438782,random_individual,2,6,1998,9,Sleneset,4,1032463046,50,0.05
8,7,2171,0.13967705932404678,0.968865692615509,random_individual,2,7,2171,9,Sleneset,4,1032463046,50,0.05
7,8,2657,0.08990658137255282,0.981390655040741,random_individual,2,8,2657,9,Sleneset,4,1032463046,50,0.05
6,9,3241,0.08594032044953412,0.9816308617591858,random_individual,2,9,3241,9,Sleneset,4,1032463046,50,0.05
5,10,3824,0.10728958776261736,0.9763098359107971,random_individual,2,10,3824,9,Sleneset,4,1032463046,50,0.05
4,11,4180,0.10846304712193186,0.9736868739128113,random_individual,2,11,4180,9,Sleneset,4,1032463046,50,0.05
3,12,4382,0.08857727852144323,0.979889988899231,random_individual,2,12,4382,9,Sleneset,4,1032463046,50,0.05
2,13,4940,0.1277023424341082,0.9666690826416016,random_individual,2,13,4940,9,Sleneset,4,1032463046,50,0.05
1,14,5337,0.15930531969745496,0.956539511680603,random_individual,2,14,5337,9,Sleneset,4,1032463046,50,0.05
0,15,5531,0.16881311570948587,0.954079270362854,random_individual,2,15,5531,9,Sleneset,4,1032463046,50,0.05
14,1,92,-0.012036814454721403,0.9935327768325806,random_individual,3,1,92,9,Sleneset,4,1032463046,50,0.05
13,2,351,0.007367543321891275,0.9942827820777893,random_individual,3,2,351,9,Sleneset,4,1032463046,50,0.05
12,3,1429,0.12058895343171039,0.981499195098877,random_individual,3,3,1429,9,Sleneset,4,1032463046,50,0.05
